price,os,new,model_cpu,core,frequency_ghz,socket,ram_gb,ram_type,ram_ghz,model_gpu,vram_gb,storage_gb,mother_board,power_supply,estimation,link,general_score
44746,windows 10 pro,unknown,intel core i5-3470,2.0,3000.0,unknown,8.0,ddr3,0.0,amd radeon rx 560 (4 гб),4.0,960.0,intel,400.0,Плохая,https://www.ozon.ru/product/robotcomp-sistemnyy-blok-orion-v3-white-intel-core-i5-3470-ram-8-gb-ssd-960-gb-amd-radeon-rx-560-567255696/?at=z8tx9gzrpijaq4yguappq8li4xplpohakoopri9pzx3v,11.2
28901,windows 10 pro,unknown,intel core i5-4430,4.0,0.0,unknown,8.0,ddr3,0.0,nvidia geforce gtx 1050 ti (4 гб),4.0,0.0,intel h81 express,450.0,Плохая,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i5-4430-ram-8-gb-ssd-128-gb-nvidia-geforce-gtx-1202787299/?at=nrtrnd0lltky1lo9ik2qdpltk4o1x4cadalpesa7qjp,8.4
25908,windows 10 pro,unknown,intel core i5-6400,4.0,3300.0,unknown,16.0,ddr4,0.0,intel hd graphics 530,0.0,512.0,intel h110,240.0,Нормальная,https://www.ozon.ru/product/acer-sistemnyy-blok-intel-core-i5-6400-ram-16-gb-ssd-512-gb-intel-hd-graphics-530-windows-10-3006866684/?at=46trk5nwyf5qkznmh50dnp6u6epkeackax2oxtjkxpry,13.0
38269,windows 10 pro,unknown,intel core i5-3450,4.0,0.0,unknown,8.0,ddr3,0.0,nvidia geforce gtx 1660 super (6 гб),6.0,0.0,intel h61 express,450.0,Плохая,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i5-3450-ram-8-gb-ssd-128-gb-nvidia-geforce-gtx-1660-super-6-gb-2923686023/?at=jytzqmljlczogokju6oq0mgtw2wepjcnvgr5ns0qjgrg,10.2
7392,windows 10 pro,unknown,intel core i5-2400,4.0,3400.0,unknown,8.0,ddr3,0.0,intel hd graphics 2000,1.0,0.0,intel h61 express,240.0,Хорошая,https://www.ozon.ru/product/acer-sistemnyy-blok-acer-veriton-sff-intel-core-i5-2400-ram-8-gb-ssd-120-gb-intel-hd-graphics-2000-1801977536/?at=rltyqw9lnho8vnn9u3z1r7hrlzz03c3q69ynsmkr92q,7.7
33793,windows 10 pro,unknown,intel core i5-6500,4.0,0.0,unknown,16.0,ddr4,0.0,nvidia geforce gtx 1050 ti (4 гб),4.0,0.0,intel h110,350.0,Плохая,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i5-6500-ram-16-gb-ssd-128-gb-nvidia-geforce-gtx-1403590646/?at=vqtrz8mgotzngzjaclzw7qxujk8l0auo8lbllt3kz3lo,10.0
27956,windows 10 pro,unknown,intel core i5-4430,4.0,0.0,unknown,16.0,ddr3,0.0,nvidia geforce gtx 1050 (2 гб),2.0,0.0,intel h81 express,350.0,Плохая,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i5-4430-ram-16-gb-ssd-128-gb-nvidia-geforce-1202786438/?at=k2tozbv0yclnpkeqcna19kjtrr9r3kiqln0lpipmpveg,8.9
23182,windows,unknown,intel core i5-3470,4.0,3200.0,unknown,8.0,ddr3,0.0,nvidia geforce gt 610 (2 гб),2.0,128.0,intel h61 express,350.0,Плохая,https://www.ozon.ru/product/backspace-sistemnyy-blok-igrovoy-intel-core-i5-3470-ram-8-gb-ssd-128-gb-nvidia-geforce-gt-610-2-gb-1651735447/?at=6wtzym29vck0zpobuqzaokbub2z2prcydoqzvhyjjl19,7.7
80684,windows 10 pro,unknown,intel core i7-9700f,10.0,3500.0,unknown,64.0,unknown,0.0,nvidia geforce rtx 5050 (8 гб),8.0,1024.0,intel x99,700.0,Плохая,https://www.ozon.ru/product/o-kseon-sistemnyy-blok-intel-core-i7-9700f-ram-64-gb-ssd-1024-gb-nvidia-geforce-rtx-5050-8-gb-3275541205/?at=ywta5ovw6um5ayjcmdnpn4sy9vnxlikrl47vtq08wbj,21.2
48517,windows 10 pro,unknown,intel core i7-7700,10.0,3400.0,unknown,32.0,unknown,0.0,amd radeon rx 580 (8 гб),8.0,1024.0,intel x79 express,700.0,Хорошая,https://www.ozon.ru/product/o-kseon-sistemnyy-blok-intel-core-i7-7700-ram-32-gb-ssd-1024-gb-amd-radeon-rx-580-8-gb-windows-3275517737/?at=jytzqmljlc54zgmxcyqggd1uzp4mlyfkonk34hpn3en6,22.7
71864,windows 10 pro,unknown,intel core i7-7700,10.0,3400.0,unknown,32.0,unknown,0.0,nvidia geforce rtx 2060 super (8 гб),8.0,1024.0,intel x79 express,700.0,Нормальная,https://www.ozon.ru/product/o-kseon-sistemnyy-blok-intel-core-i7-7700-ram-32-gb-ssd-1024-gb-nvidia-geforce-rtx-2060-super-8-3072649128/?at=y7tj2lrzkupjpkn9umkyed5cnkvqz2cxwg38jhj1gypn,24.7
54795,windows 10 pro,unknown,intel core i7-9700,10.0,3400.0,unknown,64.0,ddr4,0.0,amd radeon rx 580 (8 гб),8.0,1024.0,intel x79 express,700.0,Хорошая,https://www.ozon.ru/product/o-kseon-sistemnyy-blok-intel-core-i7-9700-ram-64-gb-ssd-1024-gb-amd-radeon-rx-580-8-gb-windows-10-3072754573/?at=xqtkokvnbf09krdqh9oyjybco9n3qjhd0jqm4c204nw9,24.7
50913,windows 10 pro,unknown,intel core i7-7700,8.0,3400.0,unknown,32.0,unknown,0.0,amd radeon rx 580 (8 гб),8.0,1024.0,intel x79 express,700.0,Хорошая,https://www.ozon.ru/product/o-kseon-sistemnyy-blok-intel-core-i7-7700-ram-32-gb-ssd-1024-gb-amd-radeon-rx-580-8-gb-windows-10-3072648866/?at=16tlngymncwgyyznflloeeqc1xk5yvua3yr5jf3gv9ba,22.2
32203,windows 10 pro,unknown,intel core i7-3770,4.0,3400.0,unknown,16.0,ddr3,0.0,intel hd graphics 4000,0.0,512.0,"intel h61 express, intel b75 express",450.0,Хорошая,https://www.ozon.ru/product/auroralabs-sistemnyy-blok-intel-core-i7-3770-ram-16-gb-ssd-512-gb-intel-hd-graphics-4000-windows-1271880807/?at=nrtrnd0lltzkxonbhydog9lf13l0y4crjm7zrcx9p1a3,15.7
48844,windows 10 pro,unknown,intel core i7-4770,4.0,0.0,unknown,16.0,ddr3,0.0,amd radeon rx 6500 xt (4 гб),4.0,0.0,intel h81 express,350.0,Плохая,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i7-4770-ram-16-gb-ssd-1000-gb-amd-radeon-rx-6500-xt-4-gb-windows-10-2960303147/?at=pjtjexymvc7javnetpxbjn8c4qvros7dz7ovuv0pq59,13.4
43205,windows 10 pro,unknown,intel core i7-3770,4.0,0.0,unknown,8.0,ddr3,0.0,nvidia geforce gtx 1660 ti (6 гб),6.0,0.0,intel h61 express,450.0,Плохая,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i7-3770-ram-8-gb-ssd-128-gb-nvidia-geforce-gtx-1660-ti-6-gb-2960191824/?at=16tlngymnc31q7orulpgmoquva8xepfy9xyzlfzddmek,12.2
41080,windows 10 pro,unknown,intel core i7-4770,4.0,0.0,unknown,8.0,ddr3,0.0,amd radeon rx 6500 xt (4 гб),4.0,0.0,intel h81 express,350.0,Плохая,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i7-4770-ram-8-gb-ssd-512-gb-amd-radeon-rx-6500-xt-4-gb-windows-10-2960296219/?at=w0tg3xmq0ik38m9rfbqj97ztjdzrylclmre3xc4ygkza,11.9
26040,windows 10 pro,unknown,intel core i7-2600,4.0,3800.0,unknown,16.0,ddr3,0.0,intel hd graphics 2000,0.0,0.0,intel h61 express,400.0,Нормальная,https://www.ozon.ru/product/sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-2600-ram-16-gb-ssd-512-gb-intel-hd-graphics-2000-1897527803/?at=83tbpqvmot2ljzmjsez0n0yto76ppbt7wbjdwu8pvny6,11.7
38668,windows 10 pro,unknown,intel core i7-7700,8.0,3400.0,unknown,32.0,ddr3,0.0,amd radeon rx 580 (8 гб),8.0,512.0,intel x79 express,500.0,Хорошая,https://www.ozon.ru/product/faza-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-7700-ram-32-gb-ssd-512-gb-amd-radeon-rx-580-8-3332189748/?at=83tbpqvmot4zn920i6z04q1iprmzyncl9r0l4hodlv6,20.4
47051,windows 10 pro,unknown,intel core i7-2600,4.0,3600.0,unknown,16.0,unknown,0.0,amd radeon rx 580 (8 гб),8.0,512.0,unknown,500.0,Нормальная,https://www.ozon.ru/product/ankon-sistemnyy-blok-v2-intel-core-i7-2600-ram-16-gb-ssd-512-gb-amd-radeon-rx-580-8-gb-windows-10-1040411597/?at=j8tgewgzpim0q02kun0qq68syde8vxioa83zxseprdxv,17.7
80298,windows 10 pro,unknown,intel core i7-9700,24.0,0.0,unknown,16.0,ddr4,0.0,nvidia geforce rtx 4060 (8 гб),8.0,1000.0,intel x99,600.0,Хорошая,https://www.ozon.ru/product/sistemnyy-blok-intel-core-i7-9700-ram-16-gb-ssd-1000-gb-nvidia-geforce-rtx-4060-8-gb-windows-10-1694329887/?at=16tlngymncpx8zrbcbzrn3yuzbll92izgkzg5twedkj6,25.7
73667,windows 10 pro,unknown,intel core i7-7700,4.0,0.0,unknown,64.0,ddr4,0.0,nvidia geforce gt 210 (1 гб),1.0,0.0,intel h110,450.0,Плохая,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i7-7700-ram-64-gb-ssd-512-gb-nvidia-geforce-gt-210-1-gb-windows-10-2108053003/?at=vvtzoyrk0fg4no6eu8z3qgpceapepyiyjlroximp0jz4,14.0
57273,windows 10 pro,unknown,intel core i7-8700k,6.0,0.0,unknown,16.0,ddr4,0.0,amd radeon rx 6500 xt (4 гб),4.0,0.0,intel h110,450.0,Нормальная,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-8700k-ram-16-gb-ssd-256-gb-amd-radeon-rx-2754927999/?at=notwm3kxvcjkp6ygiveznkouq0nlqxtog73r6sgwa1ae,16.0
70115,windows 10 pro,unknown,intel core i7-9700,24.0,0.0,unknown,32.0,ddr4,0.0,nvidia geforce rtx 3050 (8 гб),8.0,1000.0,intel x99,500.0,Нормальная,https://www.ozon.ru/product/sistemnyy-blok-intel-core-i7-9700-ram-32-gb-ssd-1000-gb-nvidia-geforce-rtx-3050-8-gb-windows-10-2067767237/?at=w0tg3xmq0iplmmalhp849ypi2epqqrfzg6wrjfke8qvm,23.7
36029,windows 10 pro,unknown,intel core i7-4770,4.0,0.0,unknown,16.0,ddr3,0.0,nvidia geforce gtx 1050 ti (4 гб),4.0,0.0,intel h81 express,450.0,Плохая,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-4770-ram-16-gb-ssd-256-gb-nvidia-geforce-gtx-1218431137/?at=eqtk5xrg1fpp5ezlc97vxrosdlwr57cmdaawxtxymj03,11.9
32709,windows 10 pro,unknown,intel core i7-3770,4.0,0.0,unknown,16.0,ddr3,0.0,nvidia geforce gtx 1050 (2 гб),2.0,0.0,intel h61 express,350.0,Плохая,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-3770-ram-16-gb-ssd-256-gb-nvidia-geforce-1198463770/?at=xqtkokvnbfv3z1nku7opxpjtlkp1rrfle10gnto0jqn8,10.7
80312,windows 10 pro,unknown,intel core i7-9700,24.0,0.0,unknown,32.0,ddr4,0.0,nvidia geforce rtx 3060 (12 гб),12.0,1000.0,intel x99,600.0,Хорошая,https://www.ozon.ru/product/sistemnyy-blok-igrovoy-pk-intel-core-i7-9700-ram-32-gb-ssd-1000-gb-nvidia-geforce-rtx-3060-12-gb-2067803975/?at=08tywbowjc9lmrwktn2koeguyqkjpjhzv43odck9ym3o,25.8
57319,windows 10 pro,unknown,intel core i7-8700k,6.0,0.0,unknown,8.0,ddr4,0.0,amd radeon rx 6500 xt (4 гб),4.0,0.0,intel h110,450.0,Плохая,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-8700k-ram-8-gb-ssd-512-gb-amd-radeon-rx-2754882705/?at=ozt63ynglf328gbkcx9vdvgu9wjngjsw4vrx2fn1zajg,14.5
63043,windows 10 pro,unknown,intel core i7-6700,4.0,0.0,unknown,32.0,ddr4,0.0,amd radeon rx 6500 xt (4 гб),4.0,0.0,intel h110,450.0,Плохая,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-6700-ram-32-gb-ssd-512-gb-amd-radeon-rx-2754884274/?at=xqtkokvnbfpv4vprhranvx2cz8rxqxtpzvg5xuqmmwv3,17.0
51186,windows 10 pro,unknown,intel core i7-4770,4.0,0.0,unknown,16.0,ddr3,0.0,amd radeon rx 580 (8 гб),8.0,0.0,intel h81 express,450.0,Плохая,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-4770-ram-16-gb-ssd-1000-gb-amd-radeon-rx-580-2747354506/?at=08tywbowjcry16rzspdg1dmiovbblmsoon5r8ijjolpl,13.1
61512,windows 10 pro,unknown,intel core i7-7700k,4.0,0.0,unknown,16.0,ddr4,0.0,nvidia geforce gtx 1660 ti (6 гб),6.0,0.0,intel h110,600.0,Плохая,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i7-7700k-ram-16-gb-ssd-256-gb-nvidia-geforce-gtx-1660-ti-6-gb-922203121/?at=k8tz5wgw8cawyg0xc05mbvwsvjllevc6z6w1ecdq9vvn,16.0
72378,windows 10 pro,unknown,intel core i7-9700,24.0,0.0,unknown,16.0,ddr4,0.0,nvidia geforce rtx 3060 (12 гб),12.0,512.0,intel x99,600.0,Нормальная,https://www.ozon.ru/product/sistemnyy-blok-intel-core-i7-9700-ram-16-gb-ssd-512-gb-nvidia-geforce-rtx-3060-12-gb-windows-10-1579325059/?at=x6tpov60mhre9ex5fo3jyq0ie3bvpzfmq5xmxsn2w0p7,24.3
79369,windows 10 pro,unknown,intel core i7-8700k,6.0,0.0,unknown,32.0,ddr4,0.0,amd radeon rx 5700 (8 гб),8.0,0.0,intel h110,600.0,Плохая,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-8700k-ram-32-gb-ssd-512-gb-amd-radeon-rx-5700-2754886212/?at=xqtkokvnbfgwj24ztnqwx6rsolkn1qf2gpqkbsq2vpvp,17.2
37734,windows 10 pro,unknown,intel core i7-4770,4.0,3400.0,unknown,16.0,ddr3,0.0,intel hd graphics 4600,0.0,1000.0,intel h81 express,450.0,Хорошая,https://www.ozon.ru/product/auroralabs-sistemnyy-blok-intel-core-i7-4770-ram-16-gb-ssd-1000-gb-intel-hd-graphics-4600-windows-1839281029/?at=nrtrnd0lltjqmnaaikmqvqurjwzqxtkn6e6wuonxvzk,15.9
25811,windows 10 pro,unknown,intel core i7-4770,4.0,0.0,unknown,16.0,ddr3,0.0,intel hd graphics 4600,1.0,0.0,intel h81 express,350.0,Нормальная,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i7-4770-ram-16-gb-ssd-480-gb-intel-hd-graphics-4600-windows-10-1489565716/?at=qqtjjnarlcpa4gn8hozmypbs9kddaqfx9zvjjhe2llog,10.4
53148,windows 10 pro,unknown,intel core i7-4790,4.0,0.0,unknown,16.0,ddr3,0.0,amd radeon rx 5600 xt (6 гб),6.0,0.0,intel h81 express,450.0,Плохая,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-4790-ram-16-gb-ssd-256-gb-amd-radeon-rx-2747334038/?at=y7tj2lrzku4m7gqxh95e26hq4eppqfr3kv3qt5e2jra,11.9
34497,windows 10 pro,unknown,intel core i7-8700,6.0,3200.0,unknown,8.0,ddr4,0.0,intel uhd graphics 630,2.0,128.0,intel h310,400.0,Плохая,https://www.ozon.ru/product/riwer-sistemnyy-blok-intel-core-i7-8700-ram-8-gb-ssd-128-gb-intel-uhd-graphics-630-windows-10-pro-3045233707/?at=99treqykrtbva8x6fwwr2q2iloa1kzinzjja0hjzxklx,13.0
51737,windows 10 pro,unknown,intel core i7-4770,4.0,0.0,unknown,8.0,ddr3,0.0,nvidia geforce gtx 1630 (4 гб),4.0,0.0,intel h81 express,350.0,Плохая,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-4770-ram-8-gb-ssd-1000-gb-nvidia-geforce-1218433666/?at=z8tx9gzrpiqrpgjycmpljrkto9krxofxvjobasnz56mo,7.9
75210,windows 10 pro,unknown,intel core i7-9700,24.0,0.0,unknown,16.0,ddr4,0.0,nvidia geforce rtx 3060 ti (8 гб),8.0,1000.0,intel x99,600.0,Нормальная,https://www.ozon.ru/product/sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-9700-ram-16-gb-ssd-1000-gb-nvidia-geforce-rtx-3060-ti-1623008544/?at=eqtk5xrg1fdwd8apfrovrzyiqqgn42fqmlrgvirq1gvy,24.2
59067,windows 10 pro,unknown,intel core i7-9700,24.0,0.0,unknown,16.0,ddr4,0.0,nvidia geforce gtx 1660 ti (6 гб),6.0,1000.0,intel x99,500.0,Нормальная,https://www.ozon.ru/product/sistemnyy-blok-intel-core-i7-9700-ram-16-gb-ssd-1000-gb-nvidia-geforce-gtx-1660-ti-6-gb-windows-10-1567783035/?at=79tn1n56es4w5nkvuk0kzgaiwegaahzjlg8zupznx3p,20.5
43379,windows 10 pro,unknown,intel core i7-4770,4.0,0.0,unknown,8.0,ddr3,0.0,amd radeon rx 570 (8 гб),8.0,0.0,intel h81 express,450.0,Плохая,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-4770-ram-8-gb-ssd-512-gb-amd-radeon-rx-570-2770481941/?at=83tbpqvmotokdx5ji4q3pagt1vgnotzxx2mnsmb1a1v,11.6
60426,windows 10 pro,unknown,intel core i7-3770,4.0,0.0,unknown,16.0,ddr3,0.0,amd radeon rx 5700 xt (8 гб),8.0,0.0,intel h61 express,600.0,Плохая,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-3770-ram-16-gb-ssd-1000-gb-amd-radeon-rx-2770482061/?at=46trk5nwyf4g4rd9im3oywtxk332jsyybpg1cwlb1v0,13.9
33877,windows 10 pro,unknown,intel core i7-3770,4.0,0.0,unknown,16.0,ddr3,0.0,nvidia geforce gt 610 (1 гб),1.0,0.0,intel h61 express,350.0,Плохая,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i7-3770-ram-16-gb-ssd-980-gb-nvidia-geforce-gt-610-1-gb-windows-10-2641216385/?at=99treqykrtqlgakkhyyd6dzi8l5lmrfnedprwt7p1poq,9.2
53326,windows 10 pro,unknown,intel xeon e5-2650v3,10.0,2300.0,unknown,16.0,ddr3,0.0,nvidia geforce rtx 3070 (8 гб),8.0,512.0,intel x79 express,550.0,Нормальная,https://www.ozon.ru/product/o-kseon-sistemnyy-blok-intel-xeon-e5-2650v3-ram-16-gb-ssd-512-gb-nvidia-geforce-rtx-3070-8-3275535359/?at=16tlng9y8tlovdpofj0kq08tvzzl0whzjd5rlcgnwy8q,19.4
101572,windows 10 pro,unknown,intel xeon e5-2667v4,8.0,3200.0,unknown,64.0,ddr4,0.0,nvidia geforce rtx 5060 (8 гб),8.0,1024.0,intel x99,700.0,Нормальная,https://www.ozon.ru/product/o-kseon-sistemnyy-blok-intel-xeon-e5-2667v4-ram-64-gb-ssd-1024-gb-nvidia-geforce-rtx-5060-8-gb-2634145701/?at=pztp3ob85fbn8odilyy0ybf4j5l90hp7zw3luvqndrr,25.7
37210,windows 10 pro,unknown,intel xeon e5-2650v4,12.0,0.0,unknown,8.0,ddr4,0.0,nvidia geforce gtx 1060 (6 гб),6.0,0.0,intel x99,450.0,Плохая,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-xeon-e5-2650v4-ram-8-gb-ssd-256-gb-nvidia-geforce-2754892032/?at=notwm3gbocx94k9ntq2oyb2tkojmy5twdxj7qfwo08p,10.0
43028,windows 10 pro,unknown,intel xeon e5-2650v3,10.0,2300.0,unknown,16.0,ddr3,0.0,nvidia geforce gtx 1660 super (6 гб),6.0,512.0,intel x79 express,550.0,Хорошая,https://www.ozon.ru/product/o-kseon-sistemnyy-blok-intel-xeon-e5-2650v3-ram-16-gb-ssd-512-gb-nvidia-geforce-gtx-1660-super-6-3200162514/?at=k2tozbpqgtydr0mntwwlk7gh3l0a4ninwvn8jc6nrrlz,16.2
60103,windows 10 pro,unknown,intel xeon e5-2650v3,10.0,2600.0,unknown,32.0,ddr4,0.0,nvidia geforce rtx 3070 (8 гб),8.0,512.0,intel x79 express,700.0,Нормальная,https://www.ozon.ru/product/o-kseon-sistemnyy-blok-intel-xeon-e5-2650v3-ram-32-gb-ssd-512-gb-nvidia-geforce-rtx-3070-8-gb-3275537006/?at=qqtjjno59c3znxbxigjyl20sno9olzsxn2xpghqzn8oz,22.7
52485,windows 10 pro,unknown,intel xeon e5-2650v3,10.0,2300.0,unknown,16.0,ddr3,0.0,nvidia geforce rtx 3050 (6 гб),8.0,512.0,intel x79 express,550.0,Нормальная,https://www.ozon.ru/product/o-kseon-sistemnyy-blok-intel-xeon-e5-2650v3-ram-16-gb-ssd-512-gb-nvidia-geforce-rtx-3050-6-3200162738/?at=w0tg3xw1ofgydvkqup9qxdkt8p7p4pukj8mqzhe6z9b3,17.9
40418,windows 10 pro,unknown,intel xeon e5-2650v3,10.0,2300.0,unknown,16.0,ddr3,0.0,amd radeon rx 580 (8 гб),8.0,512.0,intel x79 express,550.0,Хорошая,https://www.ozon.ru/product/o-kseon-sistemnyy-blok-intel-xeon-e5-2650v3-ram-16-gb-ssd-512-gb-amd-radeon-rx-580-8-gb-windows-3200161558/?at=brtz5ko4vizbmg0lslg9lanh03awvauwrylpikzdmkb,15.4
50913,windows 10 pro,unknown,intel core i7-7700,8.0,3400.0,unknown,32.0,unknown,0.0,amd radeon rx 580 (8 гб),8.0,1024.0,intel x79 express,700.0,Хорошая,https://www.ozon.ru/product/o-kseon-sistemnyy-blok-intel-core-i7-7700-ram-32-gb-ssd-1024-gb-amd-radeon-rx-580-8-gb-windows-10-3072648866/?at=k8tz5wgnltvwaejjhp9xybvfy0xdnwtrogmlrilblzxe,22.2
47540,windows 10 pro,unknown,intel xeon e5-2650v2,8.0,2600.0,unknown,32.0,ddr4,0.0,amd radeon rx 580 (8 гб),8.0,512.0,intel x79 express,700.0,Нормальная,https://www.ozon.ru/product/o-kseon-sistemnyy-blok-intel-xeon-e5-2650v2-ram-32-gb-ssd-512-gb-amd-radeon-rx-580-8-gb-windows-10-3088337397/?at=ozt63y0zkimk4530fgnzkdmhlvzeq9uvpz4lzhmapl3x,18.2
28705,windows 10 pro,unknown,intel core i7-7700,8.0,3400.0,unknown,8.0,ddr3,0.0,amd radeon rx 580 (8 гб),8.0,512.0,intel x79 express,500.0,Хорошая,https://www.ozon.ru/product/faza-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-7700-ram-8-gb-ssd-512-gb-amd-radeon-rx-580-8-gb-3215571846/?at=qqtjjno59cyb2gr5f5mv9zecx6xkxmhb5ybxzcy3vmoo,17.4
47811,windows 11 pro,unknown,intel xeon e5-2650,8.0,2300.0,unknown,32.0,ddr3l,0.0,amd radeon rx 580 (8 гб),16.0,1000.0,intel x79 express,600.0,Нормальная,https://www.ozon.ru/product/roskomp-sistemnyy-blok-igrovoy-kompyuter-pk-intel-xeon-e5-2650-ram-32-gb-ssd-1000-gb-amd-radeon-rx-2904850004/?at=wptnmqwb0cpmd3eohpgv8j5flyrvyofyppwr8c6pmljz,17.7
38668,windows 10 pro,unknown,intel core i7-7700,8.0,3400.0,unknown,32.0,ddr3,0.0,amd radeon rx 580 (8 гб),8.0,512.0,intel x79 express,500.0,Хорошая,https://www.ozon.ru/product/faza-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-7700-ram-32-gb-ssd-512-gb-amd-radeon-rx-580-8-3332189748/?at=wptnmqwb0copxoo6fmp9prsbka6o2u7pyq24irvojpz,20.4
41435,windows 10 pro,unknown,intel xeon e5-2650v4,6.0,0.0,unknown,16.0,ddr4,0.0,amd radeon rx 580 (8 гб),8.0,0.0,intel x99,500.0,Плохая,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-xeon-e5-2650v4-ram-16-gb-ssd-256-gb-amd-radeon-rx-580-2078703763/?at=rltyqwzlnuewgkrmcamxwgac8ydlqpieymexjfrydoya,11.7
49699,windows 11 pro,unknown,intel xeon e5-2650,8.0,2300.0,unknown,32.0,ddr3l,0.0,amd radeon rx 580 (8 гб),16.0,512.0,intel x79 express,600.0,Нормальная,https://www.ozon.ru/product/roskomp-sistemnyy-blok-igrovoy-kompyuter-pk-intel-xeon-e5-2650-ram-32-gb-ssd-500-gb-amd-radeon-2904850411/?at=notwm3gboc4v7xmzt3dllwt2rogkvf93wymf3v2rjo,17.7
51808,windows 11 pro,unknown,intel xeon e5-2680v4,14.0,3300.0,unknown,16.0,ddr4,0.0,nvidia geforce gtx 1080 ti (11 гб),12.0,0.0,intel x99,700.0,Нормальная,https://www.ozon.ru/product/sistemnyy-blok-moshchnyy-igrovoy-kompyuter-intel-xeon-e5-2680v4-ram-16-gb-ssd-512-gb-nvidia-3333232203/?at=x6tpov3aztwqb0bjsymgrp4sr7oepfbzw4lysn9vzrk,16.3
43487,windows 11 pro,unknown,intel xeon e5-2650,8.0,2300.0,unknown,32.0,ddr3l,0.0,amd radeon rx 580 (8 гб),16.0,512.0,intel x79 express,600.0,Нормальная,https://www.ozon.ru/product/roskomp-sistemnyy-blok-igrovoy-kompyuter-pk-intel-xeon-e5-2650-ram-32-gb-ssd-512-gb-amd-radeon-rx-2904848564/?at=16tlng9y8tpxoyqzhgnxvwjivyd2pkfnwlx2wuk8lp9x,17.7
65159,windows 10 pro,unknown,intel xeon e5-2650,8.0,2300.0,unknown,32.0,ddr3l,0.0,nvidia geforce rtx 4060 (8 гб),16.0,1024.0,intel x79 express,600.0,Нормальная,https://www.ozon.ru/product/roskomp-sistemnyy-blok-igrovoy-kompyuter-pk-intel-xeon-e5-2650-ram-32-gb-ssd-1024-gb-nvidia-2917716337/?at=wptnmqwb0cby229atz035rmtoyp82qhrk3pjdfk1ykrv,23.7
66319,windows 11 pro,unknown,intel xeon e5-2650,8.0,2300.0,unknown,32.0,ddr3l,0.0,nvidia geforce rtx 3050 (8 гб),16.0,1024.0,intel x79 express,600.0,Нормальная,https://www.ozon.ru/product/roskomp-sistemnyy-blok-igrovoy-kompyuter-pk-intel-xeon-e5-2650-ram-32-gb-ssd-1024-gb-nvidia-2904850199/?at=mztv43azjtygw0vghygwro3sje63o9uq1lnnniwlpngz,21.2
36663,windows 10 pro,unknown,intel core i7-7700,8.0,3400.0,unknown,32.0,ddr3,0.0,amd radeon rx 580 (8 гб),8.0,512.0,intel x79 express,500.0,Хорошая,https://www.ozon.ru/product/faza-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-7700-ram-32-gb-ssd-512-gb-amd-radeon-rx-580-8-3332191500/?at=6wtzymbkxtx11k1xijkx2xoh4yvq42i686z28sk4km68,20.4
